24,4,USCS1ch,0,HPK4X4_pre-Rad_185V,8,8.5,19.5,21.5,50,142,120,170,FALSE,0,0.4,0.00E+00
24,4,USCS1ch,1,HPK4X4_8e14_575V,8.2,8.7,19.5,21.5,9,140,120,170,FALSE,0,0.4,0.00E+00
24,4,USCS1ch,2,HPK4X4_1.5e15_600V,7.8,8.3,20,22,7,140,120,170,FALSE,0,0.4,0.00E+00
